交易时间,商户名称,金额(元),类型,绝对金额(元),分类
2021-12-19 23:35:03,开水,-2.00,消费,2.00,浴室/开水
2021-12-21 22:31:10,开水,-2.00,消费,2.00,浴室/开水
2021-12-21 12:29:44,玉兰食堂-烤盘饭,-30.38,消费,30.38,餐饮
2021-12-21 23:53:29,开水,-2.00,消费,2.00,浴室/开水
2021-12-22 07:40:41,玉兰食堂-早餐,-24.47,消费,24.47,餐饮
2021-12-22 11:43:47,玉兰食堂-烤盘饭,-23.68,消费,23.68,餐饮
2021-12-23 09:31:48,校医院,-43.30,消费,43.30,医疗
2021-12-23 17:26:40,紫竹-民族餐厅,-12.19,消费,12.19,餐饮
2021-12-23 19:42:23,紫竹-民族餐厅,-8.74,消费,8.74,餐饮
2021-12-23 12:35:49,校医院,-63.39,消费,63.39,医疗
2021-12-24 12:03:52,校医院,-23.87,消费,23.87,医疗
2021-12-24 22:22:52,浴室,-2.00,消费,2.00,浴室/开水
2021-12-24 23:21:32,开水,-2.00,消费,2.00,浴室/开水
2021-12-24 16:41:31,水吧-奶茶,-17.75,消费,17.75,饮品
2021-12-25 19:45:19,紫竹-鸡柳大人,-11.58,消费,11.58,餐饮
2021-12-25 17:02:25,紫竹-民族餐厅,-28.74,消费,28.74,餐饮
2021-12-26 14:00:02,玉兰食堂-麻辣烫,-14.71,消费,14.71,餐饮
2021-12-26 14:42:03,昌平校区-食堂,-23.65,消费,23.65,餐饮
2021-12-28 09:56:43,微信充值,100.00,充值,100.00,充值/转账
2021-12-28 07:40:29,玉兰食堂-早餐,-7.14,消费,7.14,餐饮
2021-12-28 17:55:02,紫竹-饺子,-25.24,消费,25.24,餐饮
2021-12-28 09:23:55,网络缴费,50.00,充值,50.00,网络缴费
2021-12-30 16:02:20,水吧-奶茶,-9.85,消费,9.85,饮品
2021-12-30 14:37:59,玉兰食堂-烤盘饭,-22.42,消费,22.42,餐饮
2021-12-30 14:02:52,玉兰食堂-麻辣烫,-22.46,消费,22.46,餐饮
2021-12-30 20:58:25,紫竹-鸡柳大人,-22.68,消费,22.68,餐饮
2021-12-31 13:00:43,补卡,-20.00,消费,20.00,补卡
2022-01-01 20:35:06,紫竹-民族餐厅,-28.33,消费,28.33,餐饮
2022-01-02 09:09:40,玉兰食堂-早餐,-12.16,消费,12.16,餐饮
2022-01-02 14:43:42,玉兰食堂-烤盘饭,-6.14,消费,6.14,餐饮
2022-01-02 17:07:08,紫竹-鸡柳大人,-12.33,消费,12.33,餐饮
2022-01-02 21:17:46,开水,-2.00,消费,2.00,浴室/开水
2022-01-03 17:47:45,紫竹-饺子,-16.61,消费,16.61,餐饮
2022-01-03 17:35:45,紫竹-民族餐厅,-14.50,消费,14.50,餐饮
2022-01-04 23:42:59,开水,-2.00,消费,2.00,浴室/开水
2022-01-04 14:00:03,水吧-奶茶,-15.17,消费,15.17,饮品
2022-01-05 09:46:38,玉兰食堂-早餐,-15.02,消费,15.02,餐饮
2022-01-05 20:20:23,紫竹-饺子,-23.66,消费,23.66,餐饮
2022-01-05 16:43:10,补卡,-20.00,消费,20.00,补卡
2022-01-05 17:41:10,紫竹-民族餐厅,-16.53,消费,16.53,餐饮
2022-01-05 12:49:50,网络缴费,100.00,充值,100.00,网络缴费
2022-01-06 15:50:48,补卡,-20.00,消费,20.00,补卡
2022-01-06 11:39:41,校医院,-25.99,消费,25.99,医疗
2022-01-06 09:38:53,校医院,-67.35,消费,67.35,医疗
2022-01-07 16:24:38,水吧-拿铁,-11.87,消费,11.87,饮品
2022-01-07 16:00:20,水吧-拿铁,-10.83,消费,10.83,饮品
2022-01-08 16:37:58,水吧-奶茶,-12.23,消费,12.23,饮品
2022-01-08 13:51:56,玉兰食堂-麻辣烫,-30.16,消费,30.16,餐饮
2022-01-08 19:51:51,紫竹-民族餐厅,-34.29,消费,34.29,餐饮
2022-01-08 23:34:05,开水,-2.00,消费,2.00,浴室/开水
2022-01-09 09:19:38,微信充值,100.00,充值,100.00,充值/转账
2022-01-10 14:13:59,玉兰食堂-麻辣烫,-19.49,消费,19.49,餐饮
2022-01-10 14:29:34,水吧-奶茶,-15.92,消费,15.92,饮品
2022-01-10 08:14:25,玉兰食堂-早餐,-28.39,消费,28.39,餐饮
2022-01-12 12:12:12,校医院,-42.96,消费,42.96,医疗
2022-01-13 22:36:36,浴室,-2.00,消费,2.00,浴室/开水
2022-01-13 12:54:09,售电,-100.00,消费,100.00,生活服务
2022-01-13 13:31:23,水吧-拿铁,-17.23,消费,17.23,饮品
2022-01-14 19:50:05,紫竹-鸡柳大人,-24.35,消费,24.35,餐饮
2022-01-14 19:22:17,紫竹-民族餐厅,-23.32,消费,23.32,餐饮
2022-01-14 11:55:55,玉兰食堂-烤盘饭,-6.97,消费,6.97,餐饮
2022-01-14 22:16:59,开水,-2.00,消费,2.00,浴室/开水
2022-01-15 14:16:53,补卡,-20.00,消费,20.00,补卡
2022-01-15 13:11:24,玉兰食堂-麻辣烫,-11.83,消费,11.83,餐饮
2022-01-15 06:35:23,玉兰食堂-早餐,-7.48,消费,7.48,餐饮
2022-01-17 09:45:05,玉兰食堂-早餐,-32.74,消费,32.74,餐饮
2022-01-17 16:41:05,水吧-奶茶,-13.64,消费,13.64,饮品
2022-01-18 09:54:10,微信充值,100.00,充值,100.00,充值/转账
2022-01-19 14:16:22,水吧-拿铁,-8.39,消费,8.39,饮品
2022-01-20 11:03:16,玉兰食堂-麻辣烫,-30.28,消费,30.28,餐饮
2022-01-20 21:06:09,开水,-2.00,消费,2.00,浴室/开水
2022-01-21 13:28:48,昌平校区-食堂,-23.10,消费,23.10,餐饮
2022-01-22 20:16:24,紫竹-鸡柳大人,-15.39,消费,15.39,餐饮
2022-01-23 20:09:58,紫竹-饺子,-12.92,消费,12.92,餐饮
2022-01-23 14:12:51,玉兰食堂-烤盘饭,-26.80,消费,26.80,餐饮
2022-01-24 12:14:04,玉兰食堂-麻辣烫,-32.90,消费,32.90,餐饮
2022-01-24 10:06:59,售电,-50.00,消费,50.00,生活服务
2022-01-25 09:20:52,玉兰食堂-早餐,-34.20,消费,34.20,餐饮
2022-01-25 16:23:09,水吧-拿铁,-9.16,消费,9.16,饮品
2022-01-25 10:11:45,校医院,-60.20,消费,60.20,医疗
2022-01-26 14:28:55,补卡,-20.00,消费,20.00,补卡
2022-01-27 14:36:53,水吧-拿铁,-8.25,消费,8.25,饮品
2022-01-27 22:51:10,浴室,-2.00,消费,2.00,浴室/开水
2022-01-28 17:29:57,水吧-奶茶,-9.09,消费,9.09,饮品
2022-01-28 21:09:32,开水,-2.00,消费,2.00,浴室/开水
2022-01-29 14:07:16,昌平校区-食堂,-30.22,消费,30.22,餐饮
2022-01-29 13:16:15,昌平校区-食堂,-18.53,消费,18.53,餐饮
2022-01-29 13:26:57,水吧-拿铁,-11.90,消费,11.90,饮品
2022-01-30 17:18:09,紫竹-饺子,-30.14,消费,30.14,餐饮
2022-01-30 14:21:32,玉兰食堂-烤盘饭,-29.40,消费,29.40,餐饮
2022-01-31 21:23:27,浴室,-2.00,消费,2.00,浴室/开水
2022-02-01 14:36:11,玉兰食堂-麻辣烫,-12.33,消费,12.33,餐饮
2022-02-01 18:14:45,紫竹-民族餐厅,-21.13,消费,21.13,餐饮
2022-02-01 18:53:05,紫竹-饺子,-23.42,消费,23.42,餐饮
2022-02-02 15:39:42,水吧-奶茶,-10.06,消费,10.06,饮品
2022-02-02 13:04:44,昌平校区-食堂,-11.87,消费,11.87,餐饮
2022-02-02 09:51:22,网络缴费,100.00,充值,100.00,网络缴费
2022-02-02 11:55:31,校医院,-68.14,消费,68.14,医疗
2022-02-02 06:48:30,玉兰食堂-早餐,-17.88,消费,17.88,餐饮
2022-02-03 19:36:53,紫竹-民族餐厅,-13.20,消费,13.20,餐饮
2022-02-04 09:33:59,售电,-50.00,消费,50.00,生活服务
2022-02-04 13:07:22,补卡,-20.00,消费,20.00,补卡
2022-02-04 15:55:24,水吧-拿铁,-15.79,消费,15.79,饮品
2022-02-05 13:46:31,玉兰食堂-麻辣烫,-31.31,消费,31.31,餐饮
2022-02-05 13:33:51,补卡,-20.00,消费,20.00,补卡
2022-02-05 17:05:14,紫竹-民族餐厅,-13.06,消费,13.06,餐饮
2022-02-06 22:35:52,浴室,-2.00,消费,2.00,浴室/开水
2022-02-06 11:44:47,玉兰食堂-烤盘饭,-8.80,消费,8.80,餐饮
2022-02-07 13:38:40,昌平校区-食堂,-6.51,消费,6.51,餐饮
2022-02-07 14:44:28,补卡,-20.00,消费,20.00,补卡
2022-02-08 17:29:31,紫竹-饺子,-13.92,消费,13.92,餐饮
2022-02-08 14:25:56,水吧-奶茶,-9.22,消费,9.22,饮品
2022-02-08 18:09:42,紫竹-民族餐厅,-30.97,消费,30.97,餐饮
2022-02-08 16:10:52,补卡,-20.00,消费,20.00,补卡
2022-02-08 14:38:53,玉兰食堂-烤盘饭,-26.12,消费,26.12,餐饮
2022-02-09 14:03:49,玉兰食堂-麻辣烫,-34.14,消费,34.14,餐饮
2022-02-09 11:15:53,售电,-50.00,消费,50.00,生活服务
2022-02-09 12:36:51,校医院,-68.23,消费,68.23,医疗
2022-02-09 12:03:20,校医院,-68.57,消费,68.57,医疗
2022-02-09 19:27:42,紫竹-民族餐厅,-13.23,消费,13.23,餐饮
2022-02-10 17:12:32,紫竹-饺子,-15.41,消费,15.41,餐饮
2022-02-10 12:25:49,玉兰食堂-烤盘饭,-10.04,消费,10.04,餐饮
2022-02-11 13:51:56,补卡,-20.00,消费,20.00,补卡
2022-02-11 11:39:17,玉兰食堂-麻辣烫,-31.10,消费,31.10,餐饮
2022-02-12 11:33:00,玉兰食堂-麻辣烫,-13.27,消费,13.27,餐饮
2022-02-12 10:18:07,网络缴费,50.00,充值,50.00,网络缴费
2022-02-12 22:41:10,浴室,-2.00,消费,2.00,浴室/开水
2022-02-12 17:58:32,紫竹-鸡柳大人,-23.23,消费,23.23,餐饮
2022-02-12 14:34:59,水吧-奶茶,-12.66,消费,12.66,饮品
2022-02-13 20:08:56,紫竹-民族餐厅,-9.59,消费,9.59,餐饮
2022-02-13 23:36:18,浴室,-2.00,消费,2.00,浴室/开水
2022-02-14 23:39:44,浴室,-2.00,消费,2.00,浴室/开水
2022-02-14 16:45:23,水吧-拿铁,-10.01,消费,10.01,饮品
2022-02-14 15:39:30,补卡,-20.00,消费,20.00,补卡
2022-02-15 23:01:15,开水,-2.00,消费,2.00,浴室/开水
2022-02-15 10:34:24,校医院,-19.16,消费,19.16,医疗
2022-02-15 08:10:55,微信充值,200.00,充值,200.00,充值/转账
2022-02-15 15:31:17,水吧-拿铁,-13.57,消费,13.57,饮品
2022-02-15 21:18:03,浴室,-2.00,消费,2.00,浴室/开水
2022-02-16 08:03:33,玉兰食堂-早餐,-18.76,消费,18.76,餐饮
2022-02-17 11:47:48,微信充值,200.00,充值,200.00,充值/转账
2022-02-18 20:22:08,紫竹-民族餐厅,-15.77,消费,15.77,餐饮
2022-02-18 13:33:06,昌平校区-食堂,-29.81,消费,29.81,餐饮
2022-02-19 23:50:40,开水,-2.00,消费,2.00,浴室/开水
2022-02-19 20:00:26,紫竹-民族餐厅,-31.25,消费,31.25,餐饮
2022-02-20 23:36:09,开水,-2.00,消费,2.00,浴室/开水
2022-02-23 20:44:29,紫竹-鸡柳大人,-30.70,消费,30.70,餐饮
2022-02-23 22:18:22,浴室,-2.00,消费,2.00,浴室/开水
2022-02-24 10:50:47,微信充值,50.00,充值,50.00,充值/转账
2022-02-25 23:28:19,开水,-2.00,消费,2.00,浴室/开水
2022-02-25 19:27:36,紫竹-饺子,-29.29,消费,29.29,餐饮
2022-02-26 11:38:53,校医院,-77.67,消费,77.67,医疗
2022-02-27 15:27:57,水吧-拿铁,-10.04,消费,10.04,饮品
2022-02-27 11:36:57,玉兰食堂-烤盘饭,-7.38,消费,7.38,餐饮
2022-03-01 23:33:52,浴室,-2.00,消费,2.00,浴室/开水
2022-03-01 12:22:02,网络缴费,100.00,充值,100.00,网络缴费
2022-03-01 12:43:04,售电,-20.00,消费,20.00,生活服务
2022-03-02 12:35:59,售电,-100.00,消费,100.00,生活服务
2022-03-02 18:31:25,紫竹-民族餐厅,-33.97,消费,33.97,餐饮
2022-03-03 15:44:33,补卡,-20.00,消费,20.00,补卡
2022-03-03 07:23:04,玉兰食堂-早餐,-16.52,消费,16.52,餐饮
2022-03-03 21:07:41,浴室,-2.00,消费,2.00,浴室/开水
2022-03-04 10:18:52,网络缴费,100.00,充值,100.00,网络缴费
2022-03-04 12:03:40,昌平校区-食堂,-17.96,消费,17.96,餐饮
2022-03-04 19:40:40,紫竹-鸡柳大人,-22.53,消费,22.53,餐饮
2022-03-04 14:00:19,玉兰食堂-麻辣烫,-6.31,消费,6.31,餐饮
2022-03-04 13:06:37,玉兰食堂-烤盘饭,-17.53,消费,17.53,餐饮
2022-03-05 11:31:49,玉兰食堂-烤盘饭,-11.70,消费,11.70,餐饮
2022-03-05 15:26:38,水吧-奶茶,-13.74,消费,13.74,饮品
2022-03-06 17:10:33,紫竹-鸡柳大人,-8.90,消费,8.90,餐饮
2022-03-06 23:39:27,开水,-2.00,消费,2.00,浴室/开水
2022-03-06 11:37:20,玉兰食堂-麻辣烫,-25.85,消费,25.85,餐饮
2022-03-06 18:10:02,紫竹-民族餐厅,-16.26,消费,16.26,餐饮
2022-03-07 14:37:04,水吧-奶茶,-16.59,消费,16.59,饮品
2022-03-07 10:39:24,售电,-50.00,消费,50.00,生活服务
2022-03-07 11:25:37,玉兰食堂-烤盘饭,-12.38,消费,12.38,餐饮
2022-03-07 14:15:15,玉兰食堂-麻辣烫,-7.58,消费,7.58,餐饮
2022-03-08 19:55:52,紫竹-饺子,-6.18,消费,6.18,餐饮
2022-03-08 15:26:38,补卡,-20.00,消费,20.00,补卡
2022-03-08 17:04:15,水吧-奶茶,-17.80,消费,17.80,饮品
2022-03-09 09:19:25,微信充值,100.00,充值,100.00,充值/转账
2022-03-09 21:50:55,开水,-2.00,消费,2.00,浴室/开水
2022-03-09 13:22:24,水吧-拿铁,-9.73,消费,9.73,饮品
2022-03-09 17:18:25,紫竹-饺子,-34.17,消费,34.17,餐饮
2022-03-10 10:41:04,微信充值,100.00,充值,100.00,充值/转账
2022-03-10 20:22:35,紫竹-鸡柳大人,-29.95,消费,29.95,餐饮
2022-03-11 16:18:22,水吧-拿铁,-9.91,消费,9.91,饮品
2022-03-11 16:42:01,水吧-拿铁,-8.35,消费,8.35,饮品
2022-03-11 10:08:05,校医院,-23.13,消费,23.13,医疗
2022-03-12 20:50:51,紫竹-民族餐厅,-19.54,消费,19.54,餐饮
2022-03-12 14:13:46,水吧-拿铁,-11.68,消费,11.68,饮品
2022-03-12 11:13:19,微信充值,100.00,充值,100.00,充值/转账
2022-03-12 22:14:54,开水,-2.00,消费,2.00,浴室/开水
2022-03-13 14:45:16,补卡,-20.00,消费,20.00,补卡
2022-03-13 15:34:15,补卡,-20.00,消费,20.00,补卡
2022-03-13 09:55:48,微信充值,100.00,充值,100.00,充值/转账
2022-03-13 17:17:47,紫竹-鸡柳大人,-21.74,消费,21.74,餐饮
2022-03-13 08:09:19,微信充值,100.00,充值,100.00,充值/转账
2022-03-14 18:42:57,紫竹-饺子,-15.31,消费,15.31,餐饮
2022-03-14 17:23:51,紫竹-鸡柳大人,-22.30,消费,22.30,餐饮
2022-03-14 21:04:45,浴室,-2.00,消费,2.00,浴室/开水
2022-03-14 20:14:18,浴室,-2.00,消费,2.00,浴室/开水
2022-03-14 20:25:54,紫竹-民族餐厅,-14.19,消费,14.19,餐饮
2022-03-15 14:59:17,补卡,-20.00,消费,20.00,补卡
2022-03-15 17:51:42,紫竹-饺子,-16.63,消费,16.63,餐饮
2022-03-15 12:42:45,售电,-20.00,消费,20.00,生活服务
2022-03-16 10:11:18,微信充值,50.00,充值,50.00,充值/转账
2022-03-16 19:46:14,紫竹-鸡柳大人,-32.47,消费,32.47,餐饮
2022-03-16 14:10:27,玉兰食堂-麻辣烫,-7.16,消费,7.16,餐饮
2022-03-17 13:47:02,昌平校区-食堂,-10.53,消费,10.53,餐饮
2022-03-17 21:36:53,浴室,-2.00,消费,2.00,浴室/开水
2022-03-18 17:36:22,水吧-奶茶,-14.70,消费,14.70,饮品
2022-03-18 11:49:41,玉兰食堂-烤盘饭,-30.19,消费,30.19,餐饮
2022-03-18 20:56:54,浴室,-2.00,消费,2.00,浴室/开水
2022-03-19 12:02:50,玉兰食堂-麻辣烫,-25.75,消费,25.75,餐饮
2022-03-19 10:22:47,校医院,-63.28,消费,63.28,医疗
2022-03-19 09:25:47,玉兰食堂-早餐,-26.15,消费,26.15,餐饮
2022-03-19 15:22:27,水吧-拿铁,-13.27,消费,13.27,饮品
2022-03-19 15:44:32,补卡,-20.00,消费,20.00,补卡
2022-03-20 13:43:44,补卡,-20.00,消费,20.00,补卡
2022-03-20 14:54:59,昌平校区-食堂,-25.52,消费,25.52,餐饮
2022-03-20 20:02:44,紫竹-民族餐厅,-28.10,消费,28.10,餐饮
2022-03-22 18:40:15,紫竹-饺子,-34.11,消费,34.11,餐饮
2022-03-22 15:10:22,水吧-奶茶,-17.64,消费,17.64,饮品
2022-03-22 12:12:40,售电,-20.00,消费,20.00,生活服务
2022-03-22 21:08:43,浴室,-2.00,消费,2.00,浴室/开水
2022-03-23 23:15:45,开水,-2.00,消费,2.00,浴室/开水
2022-03-24 14:59:41,补卡,-20.00,消费,20.00,补卡
2022-03-24 11:56:45,售电,-20.00,消费,20.00,生活服务
2022-03-24 18:52:07,紫竹-民族餐厅,-15.67,消费,15.67,餐饮
2022-03-25 10:38:29,网络缴费,100.00,充值,100.00,网络缴费
2022-03-25 09:44:18,微信充值,50.00,充值,50.00,充值/转账
2022-03-25 13:02:03,玉兰食堂-烤盘饭,-20.11,消费,20.11,餐饮
2022-03-25 16:44:19,水吧-奶茶,-9.97,消费,9.97,饮品
2022-03-25 13:10:20,补卡,-20.00,消费,20.00,补卡
2022-03-26 21:35:04,浴室,-2.00,消费,2.00,浴室/开水
2022-03-27 11:48:31,玉兰食堂-麻辣烫,-19.59,消费,19.59,餐饮
2022-03-27 08:36:16,玉兰食堂-早餐,-34.43,消费,34.43,餐饮
2022-03-27 20:31:12,紫竹-鸡柳大人,-33.75,消费,33.75,餐饮
2022-03-27 09:05:41,校医院,-31.95,消费,31.95,医疗
2022-03-28 15:47:01,水吧-奶茶,-8.78,消费,8.78,饮品
2022-03-28 14:18:23,玉兰食堂-烤盘饭,-30.35,消费,30.35,餐饮
2022-03-28 18:46:53,紫竹-饺子,-8.96,消费,8.96,餐饮
2022-03-29 22:24:11,浴室,-2.00,消费,2.00,浴室/开水
2022-03-29 11:23:08,售电,-20.00,消费,20.00,生活服务
2022-03-29 11:03:02,售电,-20.00,消费,20.00,生活服务
2022-03-29 20:13:31,紫竹-鸡柳大人,-32.25,消费,32.25,餐饮
2022-03-29 12:19:38,网络缴费,100.00,充值,100.00,网络缴费
2022-03-30 14:40:25,水吧-拿铁,-9.38,消费,9.38,饮品
2022-03-30 06:30:12,玉兰食堂-早餐,-30.67,消费,30.67,餐饮
2022-03-31 13:53:39,昌平校区-食堂,-6.08,消费,6.08,餐饮
2022-03-31 10:04:42,网络缴费,200.00,充值,200.00,网络缴费
2022-03-31 14:04:28,玉兰食堂-麻辣烫,-31.83,消费,31.83,餐饮
2022-04-01 18:00:28,紫竹-饺子,-16.99,消费,16.99,餐饮
2022-04-01 10:05:34,售电,-50.00,消费,50.00,生活服务
2022-04-01 12:34:58,校医院,-37.13,消费,37.13,医疗
2022-04-01 20:39:05,紫竹-民族餐厅,-33.89,消费,33.89,餐饮
2022-04-01 13:19:36,玉兰食堂-麻辣烫,-23.67,消费,23.67,餐饮
2022-04-01 11:42:41,网络缴费,100.00,充值,100.00,网络缴费
2022-04-01 19:33:56,紫竹-民族餐厅,-31.09,消费,31.09,餐饮
2022-04-02 12:47:28,玉兰食堂-烤盘饭,-12.45,消费,12.45,餐饮
2022-04-02 07:23:35,玉兰食堂-早餐,-25.15,消费,25.15,餐饮
2022-04-02 11:15:36,网络缴费,100.00,充值,100.00,网络缴费
2022-04-03 14:12:35,水吧-拿铁,-17.69,消费,17.69,饮品
2022-04-03 18:16:41,紫竹-鸡柳大人,-31.00,消费,31.00,餐饮
2022-04-04 18:16:45,紫竹-鸡柳大人,-21.39,消费,21.39,餐饮
2022-04-04 22:35:29,开水,-2.00,消费,2.00,浴室/开水
2022-04-04 13:58:37,水吧-拿铁,-15.36,消费,15.36,饮品
2022-04-06 09:32:35,玉兰食堂-早餐,-9.89,消费,9.89,餐饮
2022-04-06 17:43:25,紫竹-鸡柳大人,-19.34,消费,19.34,餐饮
2022-04-08 14:08:23,昌平校区-食堂,-28.47,消费,28.47,餐饮
2022-04-08 14:23:02,玉兰食堂-麻辣烫,-12.87,消费,12.87,餐饮
2022-04-09 14:45:08,昌平校区-食堂,-14.70,消费,14.70,餐饮
2022-04-09 09:55:12,网络缴费,100.00,充值,100.00,网络缴费
2022-04-09 19:47:53,紫竹-鸡柳大人,-10.87,消费,10.87,餐饮
2022-04-09 09:07:15,校医院,-66.92,消费,66.92,医疗
2022-04-09 11:31:02,售电,-100.00,消费,100.00,生活服务
2022-04-10 09:35:20,售电,-50.00,消费,50.00,生活服务
2022-04-10 17:43:15,紫竹-鸡柳大人,-32.84,消费,32.84,餐饮
2022-04-10 16:28:01,水吧-奶茶,-9.93,消费,9.93,饮品
2022-04-11 17:04:51,紫竹-鸡柳大人,-20.15,消费,20.15,餐饮
2022-04-11 15:59:18,水吧-奶茶,-9.50,消费,9.50,饮品
2022-04-11 09:56:16,微信充值,100.00,充值,100.00,充值/转账
2022-04-11 17:21:09,水吧-奶茶,-8.14,消费,8.14,饮品
2022-04-12 23:55:02,开水,-2.00,消费,2.00,浴室/开水
2022-04-13 20:10:44,紫竹-饺子,-30.45,消费,30.45,餐饮
2022-04-13 16:14:55,补卡,-20.00,消费,20.00,补卡
2022-04-13 08:13:19,玉兰食堂-早餐,-15.55,消费,15.55,餐饮
2022-04-14 17:52:23,紫竹-民族餐厅,-12.13,消费,12.13,餐饮
2022-04-14 15:36:29,补卡,-20.00,消费,20.00,补卡
2022-04-14 10:00:21,微信充值,200.00,充值,200.00,充值/转账
2022-04-15 12:38:02,玉兰食堂-烤盘饭,-19.32,消费,19.32,餐饮
2022-04-15 18:17:04,紫竹-民族餐厅,-13.91,消费,13.91,餐饮
2022-04-16 16:33:37,水吧-奶茶,-13.69,消费,13.69,饮品
2022-04-16 17:57:49,紫竹-民族餐厅,-32.54,消费,32.54,餐饮
2022-04-17 09:50:18,网络缴费,200.00,充值,200.00,网络缴费
2022-04-17 14:19:48,水吧-拿铁,-14.81,消费,14.81,饮品
2022-04-17 11:40:15,校医院,-43.17,消费,43.17,医疗
2022-04-17 12:03:45,售电,-50.00,消费,50.00,生活服务
2022-04-18 11:50:30,校医院,-71.27,消费,71.27,医疗
2022-04-18 10:22:09,售电,-20.00,消费,20.00,生活服务
2022-04-18 18:55:42,紫竹-民族餐厅,-6.21,消费,6.21,餐饮
2022-04-18 16:28:25,补卡,-20.00,消费,20.00,补卡
2022-04-19 17:46:19,紫竹-饺子,-10.17,消费,10.17,餐饮
2022-04-19 16:12:37,水吧-奶茶,-8.74,消费,8.74,饮品
2022-04-20 07:22:29,玉兰食堂-早餐,-14.82,消费,14.82,餐饮
2022-04-20 12:55:59,售电,-100.00,消费,100.00,生活服务
2022-04-21 19:34:01,紫竹-饺子,-32.03,消费,32.03,餐饮
2022-04-21 19:01:13,紫竹-饺子,-12.87,消费,12.87,餐饮
2022-04-21 14:57:38,玉兰食堂-麻辣烫,-18.99,消费,18.99,餐饮
2022-04-21 20:12:15,浴室,-2.00,消费,2.00,浴室/开水
2022-04-21 12:05:04,玉兰食堂-麻辣烫,-23.43,消费,23.43,餐饮
2022-04-22 10:17:34,校医院,-5.38,消费,5.38,医疗
2022-04-22 13:13:20,玉兰食堂-烤盘饭,-32.76,消费,32.76,餐饮
2022-04-22 09:25:39,校医院,-53.67,消费,53.67,医疗
2022-04-22 10:26:50,校医院,-9.31,消费,9.31,医疗
2022-04-23 12:25:16,校医院,-79.09,消费,79.09,医疗
2022-04-23 13:01:59,补卡,-20.00,消费,20.00,补卡
2022-04-23 11:39:45,校医院,-9.20,消费,9.20,医疗
2022-04-23 10:09:13,校医院,-12.01,消费,12.01,医疗
2022-04-23 17:23:27,紫竹-民族餐厅,-16.38,消费,16.38,餐饮
2022-04-24 10:38:36,售电,-100.00,消费,100.00,生活服务
2022-04-24 10:16:52,校医院,-60.58,消费,60.58,医疗
2022-04-24 21:49:41,开水,-2.00,消费,2.00,浴室/开水
2022-04-24 23:35:17,浴室,-2.00,消费,2.00,浴室/开水
2022-04-25 15:35:30,水吧-奶茶,-10.53,消费,10.53,饮品
2022-04-25 19:40:14,紫竹-鸡柳大人,-10.37,消费,10.37,餐饮
2022-04-26 08:39:08,微信充值,50.00,充值,50.00,充值/转账
2022-04-26 17:13:35,紫竹-鸡柳大人,-21.75,消费,21.75,餐饮
2022-04-26 19:23:47,紫竹-饺子,-33.25,消费,33.25,餐饮
2022-04-26 18:54:58,紫竹-民族餐厅,-31.25,消费,31.25,餐饮
2022-04-27 10:55:31,售电,-50.00,消费,50.00,生活服务
2022-04-27 13:24:29,昌平校区-食堂,-32.13,消费,32.13,餐饮
2022-04-27 13:01:06,昌平校区-食堂,-28.90,消费,28.90,餐饮
2022-04-28 11:58:25,玉兰食堂-烤盘饭,-29.40,消费,29.40,餐饮
2022-04-29 16:58:24,水吧-拿铁,-12.10,消费,12.10,饮品
2022-04-29 13:16:45,水吧-拿铁,-10.52,消费,10.52,饮品
2022-04-30 10:22:13,网络缴费,100.00,充值,100.00,网络缴费
2022-04-30 12:19:56,校医院,-53.20,消费,53.20,医疗
2022-05-01 20:55:49,紫竹-饺子,-31.03,消费,31.03,餐饮
2022-05-01 15:18:05,水吧-奶茶,-16.23,消费,16.23,饮品
2022-05-01 09:57:15,校医院,-41.42,消费,41.42,医疗
2022-05-01 19:38:28,紫竹-饺子,-25.80,消费,25.80,餐饮
2022-05-02 11:13:54,昌平校区-食堂,-31.60,消费,31.60,餐饮
2022-05-02 09:11:27,售电,-50.00,消费,50.00,生活服务
2022-05-02 19:51:07,紫竹-民族餐厅,-25.87,消费,25.87,餐饮
2022-05-03 19:47:22,紫竹-民族餐厅,-10.37,消费,10.37,餐饮
2022-05-03 18:25:05,紫竹-鸡柳大人,-19.47,消费,19.47,餐饮
2022-05-03 11:56:21,网络缴费,100.00,充值,100.00,网络缴费
